id,siret,date_publi,date_disso,nom_asso,nom_asso_abrege,objet_social1,objet_social2,adresse,adrs_codeinsee,codepostal,commune,siteweb,autorisation_web,etat
W451000140,,2000-11-18,2016-09-29,LAMUCA - LES AMIS DU MUSEE DES USTENSILES DE CUISINE D'AUTREFOIS,LAMUCA - LES AMIS DU MUSEE DES USTE...,010010,000000,2  RUE Marchais Sassin  ,45129,45220,Montcorbon,,0,D
W451000141,,1977-05-05,,CLUB NOGENTAIS DE GYMNASTIQUE ET LOISIRS,CLUB NOGENTAIS DE GYMNASTIQUE ET LO...,013000,000000,Mairie  ,45229,45290,Nogent-sur-Vernisson,,0,A
W451000142,,1988-01-12,2021-09-30,CLUB DU TEMPS RETROUVE,CLUB DU TEMPS RETROUVE,021020,000000,Mairie   PL de la Mairie  ,45227,45500,Nevoy,,0,D
W451000143,,1966-07-14,2021-04-24,COMITE DES FETES D'AILLANT SUR MILLERON,COMITE DES FETES D'AILLANT SUR MIL...,009030,000000,Mairie  ,45002,45230,Aillant-sur-Milleron,,0,D
W451000145,,2008-02-16,,LE 8 POOL POLISSON,LE 8 POOL POLISSON,007010,000000,l 271  RTE de Bourges  ,45254,45500,Poilly-lez-Gien,,0,A
W451000146,,1993-08-11,,COMITE DE JUMELAGE DE FERRIERES EN GATINAIS,COMITE DE JUMELAGE DE FERRIERES EN ...,007000,009050,Mairie   COUR1 de l'Abbaye  ,45145,45210,Ferrières,,0,A
W451000147,,1977-12-18,,CLUB DE LOISIRS DU 3EME AGE,CLUB DE LOISIRS DU 3EME AGE,021020,000000,Mairie 337   Grande Rue  ,45165,45220,Gy-les-Nonains,,0,A
W451000148,,1933-02-07,,CERCLE JEAN RICHEPIN,CERCLE JEAN RICHEPIN,007080,000000,Mairie 2  RTE de Choiseau  ,45107,45260,Coudroy,,0,A
W451000149,,1980-12-14,2016-12-07,AMICALE DU PERSONNEL COMMUNAL BRIAROIS,AMICALE DU PERSONNEL COMMUNAL BRIAR...,014030,000000,mairie  ,45053,45250,Briare,,0,D
W451000150,,1998-02-14,,COMITE DE JUMELAGE DE CEPOY,COMITE DE JUMELAGE DE CEPOY,009050,000000,Mairie 11  AV du Château  ,45061,45120,Cepoy,,0,A
W451000151,,2001-10-13,,FLUVIAL CLUB DE BRIARE,FLUVIAL CLUB DE BRIARE,023002,000000,Capitainerie du Port -Quai de la Trézée  ,45053,45250,Briare,,0,A
W451000152,,1978-01-04,,AMICALE LOISIRS ET PARTAGE,AMICALE LOISIRS ET PARTAGE,021020,000000,Mairie  ,45292,45230,Saint-Maurice-sur-Aveyron,,0,A
W451000153,,1988-01-27,,AMICALE DES ANCIENS ELEVES DE TRIGUERES,AMICALE DES ANCIENS ELEVES DE TRIGU...,015070,000000,Mairie  ,45329,45220,Triguères,,0,A
W451000154,,1972-12-21,,LA RAQUETTE  BELLOCEENNE,LA RAQUETTE  BELLOCEENNE,011005,000000,14  ALL des Erables ,45029,45630,Beaulieu-sur-Loire,,0,A
W451000155,,1986-12-24,,ASSOCIATION SPORTIVE DES ECOLES DE BEAULIEU,ASSOCIATION SPORTIVE DES ECOLES DE ...,011010,000000,15  RUE de Chatillon  ,45029,45630,Beaulieu-sur-Loire,,0,A
W451000156,,2004-08-21,,BMX CLUB CYCLISTE DE QUIERS SUR BEZONDE -BCCQB,BMX CLUB CYCLISTE DE QUIERS SUR BEZ...,011180,000000,Mairie 138  RUE de la Mairie  ,45259,45270,Quiers-sur-Bézonde,www.bccqb-bmx.com,0,A
W451000157,,1984-09-28,,RELAXE AMICALE SPORTIVE,R.A.S,011000,000000,6  RUE Berne Bellecour  ,45208,45200,Montargis,,0,A
W451000158,,1972-04-08,,ENSEMBLE ET SOLIDAIRES UNRPA-SECTION DE VILLEMANDEUR,ENSEMBLE ET SOLIDAIRES UNRPA-SECTION D,021020,000000,Mairie 1 bis  RUE de la Libération  ,45338,45700,Villemandeur,,0,A
W451000159,,2008-03-01,,CONVIVIUM LOIRE & LOING,CONVIVIUM LOIRE & LOING,017085,000000,44  RUE Jean Jaurès  ,45208,45200,Montargis,,0,A
W451000160,,1901-07-01,,'ATOUT GRIMPE'CLUB GIENNOIS D'ESCALADE,'ATOUT GRIMPE'CLUB GIENNOIS D'ES...,011155,000000,Mairie  ,45155,45500,Gien,,0,A
W451000161,,1983-06-16,,AMITIE ET LOISIRS DE TRIGUERES,AMITIE ET LOISIRS DE TRIGUERES,009030,000000,Mairie  ,45329,45220,Triguères,,0,A
W451000162,,2008-02-16,,PAINTBALL 45,PAINTBALL 45,006020,000000,9  RES les Hauts de Gien  ,45155,45500,Gien,,0,A
W451000163,,1994-03-30,2012-02-22,CLUB DES RETRAITES DE DAMMARIE SUR LOING,CLUB DES RETRAITES DE DAMMARIE SUR ...,021020,000000,5  RUE du Général Gudin  ,45085,45230,Châtillon-Coligny,,0,D
W451000164,,1996-07-17,2013-02-15,GYM VOLONTAIRE 'EQUI-LIBRE',GYM VOLONTAIRE 'EQUI-LIBRE',016000,000000,mairie      ,45222,45210,Nargis,,0,D
W451000165,,1992-11-11,2019-11-30,ASSOCIATION SPORTIVE DES POMPIERS DE MONTARGIS,ASSOCIATION OMNISPORT ET CULTURELLE...,011000,011005,67  RUE chambon  ,45338,45700,Villemandeur,,0,D
W451000166,,1999-12-25,,LES SYLPHIDES,LES SYLPHIDES,006040,000000,Mairie  ,45087,45360,Châtillon-sur-Loire,,0,A
W451000167,,2005-01-15,,BOURSITELO,BOURSITELO,022000,000000,4  RUE la Fontaine  ,45148,45210,Fontenay-sur-Loing,,0,A
W451000168,,1994-06-15,,CLUB DE LOISIRS DE SOLTERRE,CLUB DE LOISIRS DE SOLTERRE,007000,000000,Mairie  ,45312,45700,Solterre,,0,A
W451000169,,1978-02-25,,CLUB DE L'AMITIE,CLUB DE L'AMITIE,021020,000000,Mairie 10  RUE de Gien  ,45280,45500,Saint-Gondon,,0,A
W451000170,,1992-09-09,,LES AMIS ET ANCIENS ELEVES DE L'ECOLE SAINT HILAIRE LES ANDRESIS,LES AMIS ET ANCIENS ELEVES DE L'EC...,014000,000000,Mairie  ,45281,45320,Saint-Hilaire-les-Andrésis,,0,A
W451000171,,2001-08-11,,LES VIEUX PISTONS CASTELAUTRYENS,LES VIEUX PISTONS CASTELAUTRYENS,007025,000000,Mairie  ,45016,45500,Autry-le-Châtel,,0,A
W451000172,,1975-03-08,2014-02-21,AMICALE DES ANCIENS,AMICALE DES ANCIENS,021020,000000,mairie      ,45066,45260,Chailly-en-Gâtinais,,0,D
W451000173,,2005-05-21,2010-07-01,CIDE GESTION - CONSEIL INDEPENDANT DES ENTREPRISES,CIDE GESTION - CONSEIL INDEPENDANT ...,032000,000000,108-110  RUE Gambetta  ,45068,45120,Châlette-sur-Loing,,0,D
W451000174,,1993-07-14,,COMET - COMMUNICATION ORGANISATION ET MOBILITE DES ETUDIANTS DU TERTIAIRE,COMET - COMMUNICATION ORGANISATION ...,015000,015075,66  RUE Paul Bert - Lycée St François de Sales  ,45155,45500,Gien,,0,A
W451000175,,1991-04-23,,CHORALE DE GIEN,CHORALE DE GIEN,006030,000000,Maison des associations 3-5  RUE Paulin Enfert  ,45155,45500,Gien,,0,A
W451000176,,1978-09-05,,LA BOULE ANDRESIENNE,LA BOULE ANDRESIENNE,011035,000000,Mairie  ,45281,45320,Saint-Hilaire-les-Andrésis,,0,A
W451000177,,1986-01-29,,BIED ANIMATION ET LOISIRS,BIED ANIMATION ET LOISIRS,006000,000000,Mairie  ,45307,45210,La Selle-sur-le-Bied,,0,A
W451000178,,2008-03-01,,MISSION PAINT- BALL,MISSION PAINT- BALL,011175,000000,21  RUE Pierre Ronsard  ,45053,45250,Briare,,0,A
W451000179,,2008-03-01,,ROCK EN STOCK,ROCK EN STOCK,006100,000000,125  RTE du Mordereau  ,45185,45700,Lombreuil,,0,A
W451000180,,1987-12-23,,SOCIETE DE PECHE COMMUNALE DES ETANGS DE DORDIVES,SOCIETE DE PECHE COMMUNALE DES ETAN...,013010,000000,Mairie 6  RUE de l'Eglise  ,45127,45680,Dordives,,0,A
W451000181,,1979-12-14,,SOCIETE GYMNASTIQUE VOLONTAIRE DE CHUELLES (ASSOCIATION  POSTSCOLAIRE),GYMNASTIQUE VOLONTAIRE DE CHUELLES,011105,000000,Mairie 10  RUE des Ecoles  ,45097,45220,Chuelles,,0,A
W451000182,,2000-07-08,,ASSOCIATION SPORTIVE PIERRE FABRE SITE CHÂTEAU-RENARD,ASSOCIATION SPORTIVE PIERRE FABRE S...,011015,000000,169  RTE de Gy les Nonains  ,45083,45220,Château-Renard,,0,A
W451000183,42534029600010,1981-11-13,,ASSOCIATION SPORTIVE GIEN NATATION,ASSOCIATION SPORTIVE GIEN NATATION,011095,000000,QUAI de Nice - Stade Nautique  ,45155,45500,Gien,http://asgien.natation.free.fr/,0,A
W451000184,,2005-08-27,,LE GARDON NOVELTAIN,LE GARDON NOVELTAIN,007000,000000,Mairie  ,45227,45500,Nevoy,,0,A
W451000185,,1995-12-27,,COMITE DES FETES DE CEPOY,COMITE DES FETES DE CEPOY,009030,000000,Mairie 11  AV du Château  ,45061,45120,Cepoy,,0,A
W451000186,,2006-07-29,,AMEPI MONTARGIS,AMEPI MONTARGIS,022520,000000,7  RUE Girodet  ,45208,45200,Montargis,,0,A
W451000187,,2002-07-06,,RANDO CLUB DES ROSES,RANDO CLUB DES ROSES,011020,000000,Mairie  ,45031,45270,Bellegarde,,0,A
W451000188,,,,MAISON DES JEUNES ET DE LA CULTURE,MAISON DES JEUNES ET DE LA CULTURE,009005,000000,19  RUE Porte aux Moines  ,45083,45220,Château-Renard,,0,A
W451000189,,1974-07-30,,CONFRERIE DE SAINT VINCENT,CONFRERIE DE SAINT VINCENT,007035,000000,Mairie  ,45145,45210,Ferrières,,0,A
W451000190,,2002-03-09,,ASSSOCIATION DE SOUTIEN AUX PERSONNES AGEES DES MAISONS DE RETRAITE DEPENDANT DU CENTRE HOSPITALIER DU MONTARGOIS,ASSSOCIATION DE SOUTIEN AUX PERSONN...,020000,000000,658  RUE rue des Bourgoins  ,45004,45200,Amilly,,0,A
W451000191,,1962-07-21,2015-12-31,AMICALE DES RETRAITES DE PANNES,AMICALE DES RETRAITES DE PANNES,021020,000000,Mairie  ,45247,45700,Pannes,,0,D
W451000192,,1950-05-08,2014-04-09,AMICALE DE CHAPELON,AMICALE DE CHAPELON,009030,000000,Mairie  ,45078,45270,Chapelon,,0,D
W451000193,,2008-03-01,2010-03-31,AMIS DE LEVRIERS EN DETRESSE 45,AMIS DE LEVRIERS EN DETRESSE 45,013000,013005,196  CHEM1 de la germinière  ,45227,45500,Nevoy,,0,D
W451000194,,2008-03-01,,LARMES DE CROCODILES,LARMES DE CROCODILES,020005,000000,218   la Grand Cour  ,45113,45320,Courtemaux,,0,A
W451000195,,2002-09-14,2010-02-10,COMITE DES FETES DE CHEVANNES,COMITE DES FETES DE CHEVANNES,009030,000000,Mairie  ,45091,45210,Chevannes,,0,D
W451000196,,2003-06-14,,COMITE DE JUMELAGE DE NOGENT/VERNISSON,COMITE DE JUMELAGE DE NOGENT/VERNIS...,009050,000000,Mairie  ,45229,45290,Nogent-sur-Vernisson,,0,A
W451000197,,1965-03-14,,COMITE D'ANIMATION DE CERNOY EN BERRY,COMITE D'ANIMATION,034240,000000,Mairie  ,45064,45360,Cernoy-en-Berry,,0,A
W451000198,,1964-08-23,,MAISON FAMILIALE RURALE D'EDUCATION ET D'ORIENTATION,MAISON FAMILIALE RURALE D'EDUCATIO...,015045,000000,32  PL Pasteur  ,45278,45230,Sainte-Geneviève-des-Bois,,0,A
W451000199,,1971-09-26,,AMICALE DES ANCIENS DE L'ATLETICO DE CHALETTE,AMICALE DES ANCIENS DE L'ATLETICO ...,011020,000000,1  RUE Marlin  ,45068,45120,Châlette-sur-Loing,,0,A
W451000200,,2008-03-01,,GRAINES DE PLUMES,GRAINES DE PLUMES,006010,000000,3  CHEM1 des petits javots  ,45279,45220,Saint-Germain-des-Prés,,0,A
W451000201,,2001-11-17,,GYMNASTIQUE VOLONTAIRE DISCIPLINES ASSOCIEES,GYMNASTIQUE VOLONTAIRE DISCIPLINES ...,011105,000000,Mairie  BP 9,45108,45720,Coullons,,0,A
W451000202,,1960-08-25,,COMITE DES FETES,COMITE DES FETES,009030,000000,Mairie  ,45329,45220,Triguères,,0,A
W451000203,,2002-06-01,,MAISON DES JEUNES DE MELLEROY,MAISON DES JEUNES DE MELLEROY,009005,000000,Mairie  ,45199,45220,Melleroy,,0,A
W451000204,,1998-08-29,2020-06-22,AVENIR DE COURTENAY - SECTION JUDO,AVENIR DE COURTENAY - SECTION JUDO,011145,000000,RUE des Ormes - Salle Julien Aubourg  ,45115,45320,Courtenay,,0,D
W451000205,,2008-03-01,2010-03-01,MORY GROUP RACING,MORY GROUP RACING,016000,011160,Montlevreaux  ,45017,45270,Auvilliers-en-Gâtinais,,0,D
W451000206,,1989-12-27,,LOISIRS ANIMATION CULTURE,L.A.C,006070,000000,Mairie      ,45092,45700,Chevillon-sur-Huillard,,0,A
W451000207,,1951-03-16,2007-12-18,CANTINE SCOLAIRE DES ETABLISSEMENTS D'ENSEIGNEMENT  PUBLIC,CANTINE SCOLAIRE DES ETABLISSEMENTS...,022510,000000,Mairie       ,45083,45220,Château-Renard,,0,D
W451000208,,2008-03-08,2014-01-31,GROUPEMENT D'EMPLOYEURS DE L'ANGLUSE,GROUPEMENT D'EMPLOYEURS DE L'ANGLUSE,014035,000000,460   IMP du Grand Angluse  ,45222,45210,Nargis,,0,D
W451000209,,2008-03-08,,SKYPROD INFO,SKYPROD INFO,006000,000000,11   RUE Docteur Paul Dube  ,45208,45200,Montargis,,0,A
W451000210,,2008-03-08,2010-04-28,GOD SAVE THE GREEN,GOD SAVE THE GREEN,011100,000000,21  FAUB Beauregard  ,45085,45230,Châtillon-Coligny,,0,D
W451000211,,2005-10-29,2007-11-09,ASSOCIATION MONTARGOISE DE MUAY THAI,ASSOCIATION MONTARGOISE DE MUAY THAI,011000,000000,1   VILL1 Renée de France  ,45208,45200,Montargis,,0,D
W451000212,,2007-11-10,,LE VIVIER DES TALENTS ET PASSIONS,LE VIVIER DES TALENTS ET PASSIONS,006000,000000,Les Mossets  ,45002,45230,Aillant-sur-Milleron,,0,A
W451000213,,1976-01-30,,AMICALE DES RETRAITES DE CHATILLON COLIGNY,AMICALE DES RETRAITES DE CHATILLON ...,032520,000000,2  FAUB du Puyrault  ,45085,45230,Châtillon-Coligny,,0,A
W451000214,,,,LA CLE DU LYS,LA CLE DU LYS,006030,000000,Mairie  ,45145,45210,Ferrières,,0,A
W451000215,,1963-07-08,,ENSEMBLE ET SOLIDAIRES UNRPA-SECTION DE BONNY-SUR-LOIRE,ENSEMBLE ET SOLIDAIRES UNRPA-SECTION D,021020,000000,Mairie  ,45040,45420,Bonny-sur-Loire,,0,A
W451000216,,1964-04-20,,UNION NATIONALE DES COMBATTANTS,UNION NATIONALE DES COMBATTANTS,038105,000000,Mairie  ,45145,45210,Ferrières,,0,A
W451000217,,1993-01-03,,MUSEE GEORGES LEMOINE,MUSEE GEORGES LEMOINE,006000,010010,4  RUE des Marchés  ,45187,45260,Lorris,www.musee-horloger-lorris.fr,0,A
W451000218,49063582800018,2003-07-26,,CHALETTE LOIRET EST RUGBY FEMININ,CLERF,011080,000000,Hotel de Ville 1  PL de la République Bp 47 ,45068,45120,Châlette-sur-Loing,,0,A
W451000219,,2003-12-20,,CENTRE DES JEUNES DIRIGEANTS D ENTREPRISES SECTION MONTARGIS-GATINAIS C J D MONTARGIS GATINAIS,CENTRE DES JEUNES DIRIGEANTS D ENTR...,014000,000000,61  RUE André Coquillet  ,45208,45200,Montargis,,0,A
W451000220,,1994-11-23,,AMICALE DES JEUNES SAPEURS POMPIERS DE SAINT GERMAIN DES PRES,AMICALE DES JEUNES SAPEURS POMPIERS...,036510,000000,1  COUR2 des Cornets  ,45279,45220,Saint-Germain-des-Prés,,0,A
W451000221,,,,ASSOCIATION AGREEE LES PECHEURS DE LA CLAIRIS POUR LA PECHE E LA PROTECTION DU MILIEU AQUATIQUE,ASSOCIATION AGREEE LES PECHEURS DE ...,013010,000000,20  RTE de Montargis  ,45115,45320,Courtenay,,0,A
W451000222,,2007-01-06,2007-12-04,CREAZIK,CREAZIK,006000,000000,   25 route de Joigny  ,45115,45320,Courtenay,,0,D
W451000223,,1987-12-16,,FAMILLES ET LOISIRS,FAMILLES ET LOISIRS,015005,000000,Mairie  ,45108,45720,Coullons,,0,A
W451000224,,1976-01-16,,LES AMIS DU LIVRE DE CHATILLON/LOIRE,LES AMIS DU LIVRE DE CHATILLON/LOIRE,006000,000000,Mairie  ,45087,45360,Châtillon-sur-Loire,,0,A
W451000225,,1979-12-07,,SOCIETE MYCOLOGIQUE DU GATINAIS ET DES REGIONS DE LA LOIRE,SOCIETE MYCOLOGIQUE DU GATINAIS ET ...,007000,000000,Mairie 1  AV de la Libération  ,45338,45700,Villemandeur,,0,A
W451000226,,1981-01-13,,ASSOCIATION ANIMATION ET LOISIRS A MONTARGIS,ASSOCIATION ANIMATION ET LOISIRS A ...,007035,000000,84  RUE du Général Leclerc  ,45208,45200,Montargis,,0,A
W451000227,,2008-03-08,,FOR THE FUN AIRSOFT MONTARGIS,FTFAM,007080,000000,43   AV des Acacias  ,45061,45120,Cepoy,,0,A
W451000228,,2008-03-08,,SYNAPS EXPERTISES,SYNAPS EXPERTISES,005025,000000,15  RUE Gambetta  ,45208,45200,Montargis,,0,A
W451000229,,1986-10-29,,CLUB AVICOLE DU GATINAIS,CLUB AVICOLE DU GATINAIS,007050,000000,Lycée agricole du Chesnoy  ,45004,45200,Amilly,,0,A
W451000230,,2004-03-20,,GOLF SENIORS - AMICALE DU LOIRET,GOLF SENIORS - AMICALE DU LOIRET,011165,000000,4  DOMA1 de la grange  ,41161,41600,Nouan-le-Fuzelier,www.amicale-golf-seniors-45.com,0,A
W451000231,,2008-03-08,,ENSEMBLE DIAPASON,ENSEMBLE DIAPASON,006000,006000,Mairie  ,45338,45700,Villemandeur,,0,A
W451000232,,1979-07-28,,ASSOCIATION DES AMIS DE BEAUCHAMPS/HUILLARD,ASSOCIATION DES AMIS DE BEAUCHAMPS/...,014045,000000,Mairie  ,45027,45270,Beauchamps-sur-Huillard,,0,A
W451000233,30805220800045,1971-12-24,,C2L RADIO CHALETTE,C2L RADIO CHALETTE,023040,000000,36 Bis  RUE Guy de Maupassant  ,45068,45120,Châlette-sur-Loing,http://c2l-radio.fr/,0,A
W451000234,,1952-09-08,2019-02-18,OFFICE DE TOURISME DE FRANCE DE LORRIS (45),OTSI LORRIS,034240,000000,1  RUE des Halles  ,45187,45260,Lorris,www.tourisme-lorris.com,0,D
W451000235,,1993-02-24,2017-01-26,OFFICE DE TOURISME - SYNDICAT D'INITIATIVE,OFFICE DE TOURISME - SYNDICAT D'IN...,007000,034240,Place d'Armes  ,45029,45630,Beaulieu-sur-Loire,,0,D
W451000236,,1997-06-01,2015-11-29,LES CANARDS DE L'OUANNE,LES CANARDS DE L'OUANNE,007080,000000,Mairie  ,45165,45220,Gy-les-Nonains,,0,D
W451000237,,1978-08-17,,CLUB ARTS ET LOISIRS,CLUB ARTS ET LOISIRS,006000,000000,Mairie 3  PL du Pâtis  ,45242,45290,Ouzouer-des-Champs,,0,A
W451000238,,1971-12-24,,"ASSOCIATION AUTONOME DES PARENTS D'ELEVES DE SAINT MAURICE/AVEYRON, LE CHARME, AILLANT/MILLERON",ASSOCIATION AUTONOME DES PARENTS D...,015005,000000,Groupe Scolaire  ,45292,45230,Saint-Maurice-sur-Aveyron,,0,A
W451000239,,2008-03-22,2020-02-12,UCAV UNION DES COMMERCANTS ET ARTISANS DE VARENNES,UCAV,030012,000000,Mairie  ,45332,45290,Varennes-Changy,,0,D
W451000241,,2006-12-23,,ASSOCIATION SPORTS ET LOISIRS SANOFI AMILLY(ASLSA),ASSOCIATION SPORTS ET LOISIRS SANOFI,011000,000000,196  RUE du Marechal Juin ,45004,45200,Amilly,,0,A
W451000242,,2005-07-20,,LES RANDONNEURS LADONNAIS,LES RANDONNEURS LADONNAIS,011020,000000,Mairie  ,45178,45270,Ladon,,0,A
W451000243,,1960-06-22,,SYNDICAT D'INITIATIVE ET COMITE DES FETES DE NOGENT SUR VERNISSON,SYNDICAT INITIATIVE NOGENT S VERNISSON,009030,000000,Office de Tourisme 102  RUE Georges Bannery  ,45229,45290,Nogent-sur-Vernisson,,0,A
W451000244,,2002-02-16,,UNION FEDERALE DES CONSOMMATEURS QUE- CHOISIR LOIRET EST,UNION FEDERALE DES CONSOMMATEURS QU...,023002,000000,Maison des Associations 32  RUE Claude Debussy  ,45068,45120,Châlette-sur-Loing,,0,A
W451000245,,1965-01-21,,AMICALE DES SAPEURS POMPIERS DE LADON/MOULON,AMICALE DES SAPEURS POMPIERS,036000,000000,CPI LADON 42  RUE du Lieutenant Thomasset  ,45178,45270,Ladon,,0,A
W451000246,,1952-12-28,2017-01-24,OFFICE DE TOURISME-SYNDICAT D'INITIATIVE,OFFICE DE TOURISME-SYNDICAT D'INIT...,034240,000000,Maison de Pays 29   Grande Rue  ,45040,45420,Bonny-sur-Loire,,0,D
W451000247,,2005-12-24,,ASSOCIATION POUR LA PRESERVATION DU CADRE DE VIE D'OUZOUER DES CHAMPS - APCVO,ASSOCIATION POUR LA PRESERVATION DU...,024000,000000,10  LOT Plaisance  ,45242,45290,Ouzouer-des-Champs,,0,A
W451000248,,1931-11-24,,SOCIETE DE CHASSE,SOCIETE DE CHASSE,013005,000000,Mairie  ,45127,45680,Dordives,,0,A
W451000249,,2001-07-21,,ASSOCIATION ADMR DU MONTARGOIS,ASSOCIATION LOCALE ADMR DU GATINAIS.,020000,000000,18   RUE du Docteur Roux  ,45208,45200,Montargis,,0,A
W451000250,,2008-03-22,,ASSOCIATION COULEUR D'AFRIQUE,ASSOCIATION COULEUR D'AFRIQUE,020000,000000,31   RUE de la Rondonnerie  ,45104,45120,Corquilleroy,,0,A
W451000251,,2008-03-22,,"ASSOCIATION ""SECONDE VIE MULTIMEDIA,POUR L'APPUI A LA COMMUNICATION,L'INFORMATION ET LA SENSIBILISATION AU DEVELOPPEMENT"" EN ABREGE ""SVM""",SVM,020020,000000,5  RUE Max Jacob  ,45208,45200,Montargis,,0,A
W451000252,,1977-02-06,,CLUB DE L'AMITIE ET LOISIRS DE SAINTE GENEVIEVE DES BOIS (45),CLUB DE L'AMITIE DE SAINTE GENEVIEVE,021020,000000,Mairie  ,45278,45230,Sainte-Geneviève-des-Bois,,0,A
W451000253,,2007-04-14,,TAEKWONDO CLUB DE L'OUANNE,TAEKWONDO CLUB DE L'OUANNE,011000,000000,Les Bolognes  ,45329,45220,Triguères,,0,A
W451000254,,,,ASSOCIATION AGREEE LE BARBILLON BONNYCHON POUR LA PECHE ET LA PROTECTION DU MILIEU AQUATIQUE,ASSOCIATION AGREEE LE BARBILLON BON...,013010,000000,Mairie  ,45040,45420,Bonny-sur-Loire,,0,A
W451000255,,1983-04-20,,LA GAULE BUSSIEROISE,LA GAULE BUSSIEROISE,013010,000000,Mairie  ,45060,45230,La Bussière,,0,A
W451000256,,1987-03-25,2019-10-01,ASSOCIATION DE LA HALTE GARDERIE POMME D'API,ASSOCIATION DE LA HALTE GARDERIE,019010,000000,centre médico-social   RUE de la Boyaudière  ,45087,45360,Châtillon-sur-Loire,,0,D
W451000257,,2008-04-19,,LA MAISON DEZ'EL,LA MAISON DEZ'EL,019000,000000,2  RUE de l'Orbette  ,45284,45800,Saint-Jean-de-Braye,,0,A
W451000258,,2008-04-19,2011-12-20,AXURIT,AXURIT,011192,000000,33   AV de la République  ,45155,45500,Gien,,0,D
W451000259,,1999-09-11,,FAMILLES RURALES - ASSOCIATION D'AUTRY LE CHATEL,FAMILLES RURALES - ASSOCIATION D'A...,019005,000000,Mairie  ,45016,45500,Autry-le-Châtel,,0,A
W451000260,,2005-03-12,2008-02-04,SOLIDARITE GATINAIS/SRI LANKA - AYUBOWAN,SOLIDARITE GATINAIS/SRI LANKA - AYU...,003045,020000,150   RUE Gambetta  ,45068,45120,Châlette-sur-Loing,,0,D
W451000261,,2008-04-19,,THE BLACK AND WHITE,THE BLACK AND WHITE,007005,000000,7   RUE de la Pêcherie  ,45145,45210,Ferrières,,0,A
W451000262,,1951-03-14,,COMICE AGRICOLE ET RURAL DE L'ARRONDISSEMENT DE MONTARGIS,COMICE AGRICOLE ET RURAL DE L'ARRO...,023020,000000,Mairie  ,45208,45200,Montargis,,0,A
W451000263,,1993-09-29,,VOYAGEURS ET AMIS DES PEUPLES DU MEKONG,VOYAGEURS ET AMIS DES PEUPLES DU ME...,020000,000000,7  RUE Emile Loiseau  ,45208,45200,Montargis,,0,A
W451000264,,2008-04-19,,ASSOCIATION DE FORMATION GATINAISE AUX GESTES ET SOINS D'URGENCES  (A.F.G.S.U 45),A.F.G.S.U 45,017025,000000,934  RUE de la Fontaine  ,45004,45200,Amilly,,0,A
W451000265,,1995-06-25,,LIGUE MOTOCYCLISTE REGIONALE CENTRE-VAL DE LOIRE,LIGUE MOTOCYCLISTE REGIONALE CEN...,011160,000000,5  RUE de la Gabellière  ,45075,45380,La    Chapelle-Saint-Mesmin,,0,A
W451000266,,1994-06-15,2019-12-05,ASSOCIATION DES CONCILIATEURS DU LOIRET,ASSOCIATION DES CONCILIATEURS DU LO...,004000,000000,44  RUE de la Bretonnerie  ,45234,45000,Orléans,,0,D
W451000267,,1998-06-13,2005-07-25,ASSOCIATION DES USAGERS POUR LE RACCORDEMENT AU RESEAU D'ASSAINISSEMENT D'ERVAUVILLE - AURRAE,ASSOCIATION DES USAGERS POUR LE RAC...,024005,000000,2   RTE de Chantecoq  ,45136,45320,Ervauville,,0,D
W451000268,,1959-01-18,,"HARMONIE  DE GIEN  "" LA BOITE A MUSIQUE""","HARMONIEDE GIEN ""LA BOITE A MUSIQUE""",006030,000000,Maison des associations 3-5  RUE Paulin Enfert  ,45155,45500,Gien,,0,A
W451000269,,1983-09-04,,LA JOIE DE VIVRE,LA JOIE DE VIVRE,021020,000000,Mairie  ,45161,45210,Griselles,,0,A
W451000270,,2008-04-19,,ASSOCIATION DE CHASSE DE L'EPINOY,ASSOCIATION DE CHASSE DE L'EPINOY,013005,000000,LD La Martinière  ,45213,45260,Montereau,,0,A
W451000271,,1976-06-06,2018-02-02,GATINAIS QUEBEC,GATINAIS QUEBEC,009050,000000,Office de Tourisme  ,45208,45200,Montargis,,0,D
W451000272,,1986-03-19,,GY LOISIRS,GY LOISIRS,009030,000000,Mairie  ,45165,45220,Gy-les-Nonains,,0,A
W451000273,,1989-08-02,2011-12-20,FOLKLORE BELLOCEEN,'FOLKLORE BELLOCEEN',006045,000000,mairie  ,45029,45630,Beaulieu-sur-Loire,,0,D
W451000274,,,,COMITE 'MISS MONTARGIS',COMITE 'MISS MONTARGIS',006000,000000,24  RUE Dom Pèdre  ,45208,45200,MONTARGIS,,0,A
W451000275,,1997-12-06,2016-11-19,ASSOCIATION ENVIRONNEMENT BAUGE NOGENTAIS,ASSOCIATION ENVIRONNEMENT BAUGE NOG...,006000,024000,Mairie  ,45229,45290,Nogent-sur-Vernisson,,0,D
W451000276,,1970-07-29,,MAISON DES LOISIRS ET DE LA CULTURE,...,019010,000000,   Mairie  ,45334,45260,Vieilles-Maisons-sur-Joudry,,0,A
W451000277,,1987-11-18,,ASSOCIATION DE SERVICE DES URGENCES MEDICALES MONTARGOISES A S S U M M,ASSOCIATION DE SERVICE DES URGENCES...,017025,000000,CMGM - CHAM 658  RUE des bourgoins  ,45004,45200,Amilly,,0,A
